PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76107,00,0,971,,28937.0,6034,13227,0.456188,,,,3290,4324,0.760869,1,3,2812,2729,1,0,,2514,15358
76106,00,0,732,,17410.0,3326,7642,0.435226,,,,1884,2363,0.797291,191,312,2259,2232,131,30,,1573,8536
76108,00,0,426,,10054.0,1490,3583,0.415852,,,,668,1026,0.651072,,,1193,1205,,,,751,3648
76109,00,0,4,,10.0,2,6,0.333333,,,,0,0,0.0,2,1,3,1,0,0,,5,4
76110,00,0,344,,7279.0,1356,3689,0.367579,,,,520,782,0.664961,,,1506,1116,,,,1033,3232
76111,00,0,58,,,124,438,0.283105,,,,47,79,0.594936,,,,54,,,,164,295
76112,00,0,73,,1224.0,122,279,0.437275,,,,41,57,0.719298,33,97,130,175,52,18,,96,285
76113,00,0,31,,145.0,25,62,0.403225,,,,11,13,0.846153,,,20,28,,,,27,61
2857,00,0,67,1,818.0,89,241,0.369294,17,69,0.246376,24,33,0.727272,21,50,71,135,29,1,47,69,219
76114,00,0,131,,2092.0,267,724,0.368784,,,,107,143,0.748251,,,343,229,,,,300,641
1629628,00,0,322,321,10709.0,2122,4910,0.432179,528,1526,0.346002,1115,1574,0.708386,287,1452,1739,927,209,87,680,740,5887
2853,00,0,140,31,1984.0,255,687,0.371179,3,18,0.166666,127,181,0.701657,188,304,492,63,46,30,107,270,640
344,00,0,850,264,19479.0,3281,7140,0.459523,1090,2652,0.41101,1249,1456,0.857829,232,1377,1609,2837,740,46,1213,1074,8901
699,00,0,912,449,23645.0,2896,6301,0.459609,1395,3442,0.405287,1301,1581,0.822896,450,2330,2780,2892,955,253,1289,1754,8488
1003,00,0,60,0,598.0,43,103,0.417475,24,63,0.380952,24,31,0.774193,8,59,67,111,19,2,55,75,134
468,00,0,821,36,13880.0,1595,3672,0.434368,657,1676,0.392004,868,1023,0.848484,318,1195,1513,1784,722,111,808,1016,4715
600013,00,0,794,,28825.0,7252,16163,0.448679,73,221,,3818,4243,0.899835,510,2366,5168,4017,1104,269,574,2264,18395
76117,00,0,32,,,46,183,0.251366,,,,43,80,0.5375,,,84,32,,,,83,135
76118,00,0,38,,165.0,15,59,0.254237,,,,4,5,0.8,,,60,3,,,,22,34
203115,00,0,679,286,17116.0,2824,6561,0.430422,893,2516,0.354928,1084,1377,0.787218,471,2321,2792,1817,504,272,948,1050,7625
101188,00,0,19,0,141.0,15,37,0.405405,1,7,0.142857,8,10,0.8,7,21,28,8,9,2,9,17,39
76119,00,0,21,,105.0,8,26,0.307692,,,,10,16,0.625,13,15,28,3,6,5,,32,26
101138,00,0,758,283,16411.0,2558,5125,0.499121,12,58,0.206896,1447,1740,0.831609,1139,2309,3448,608,295,479,718,1375,6575
1628238,00,0,2,0,7.0,2,6,0.333333,0,2,0.0,2,2,1.0,2,2,4,0,1,0,2,2,6
76120,00,0,235,,5588.0,570,1470,0.387755,0,0,,250,420,0.595238,502,994,1496,285,209,115,192,673,1390
1629646,00,0,77,2,881.0,146,222,0.657657,3,13,0.230769,36,55,0.654545,120,211,331,76,29,67,64,137,331
1766,00,0,105,4,829.0,106,172,0.616279,3,8,0.375,71,96,0.739583,56,119,175,26,24,43,54,140,286
2370,00,0,46,10,494.0,61,156,0.391025,5,15,0.333333,29,39,0.743589,39,75,114,27,11,5,40,118,156
76121,00,0,187,7,3328.0,893,1885,0.47374,36,119,0.302521,375,471,0.796178,148,165,313,352,151,16,274,265,2197
1641734,00,0,10,0,76.0,6,25,0.24,5,20,0.25,1,2,0.5,1,9,10,6,1,2,1,5,18
1628966,00,0,277,67,4546.0,633,1333,0.474868,146,438,0.333333,281,375,0.749333,207,636,843,239,144,99,154,241,1693
101212,00,0,70,3,576.0,42,96,0.4375,0,1,0.0,37,60,0.616666,68,106,174,11,18,11,42,124,121
2471,00,0,75,2,1250.0,197,467,0.421841,18,81,0.222222,69,88,0.78409,82,175,257,52,42,16,69,120,481
1499,00,0,837,429,17652.0,2143,4387,0.488488,12,74,0.162162,784,1137,0.689533,1376,2911,4287,522,420,713,704,2203,5082
2203,00,0,977,705,30004.0,2982,6819,0.437307,1250,3254,0.384142,1194,1606,0.743462,1273,2809,4082,1717,988,906,878,2208,8408
174,00,0,612,62,10910.0,2054,4430,0.463656,62,227,0.273127,1168,1472,0.793478,178,646,824,1257,273,43,659,874,5338
76123,00,0,134,17,1795.0,243,482,0.504149,4,30,0.133333,137,189,0.724867,138,189,327,106,98,31,91,214,627
76124,00,0,58,5,589.0,90,201,0.447761,0,3,0.0,8,17,0.470588,46,77,123,32,15,16,32,61,188
201587,00,0,1035,855,30761.0,3857,8821,0.437252,1640,4476,0.366398,1502,1805,0.832132,1028,4144,5172,3426,957,653,1618,1813,10856
76125,00,0,65,,556.0,126,304,0.414473,,,,40,58,0.689655,,,129,31,,,,56,292
76126,00,0,45,,,255,856,0.297897,,,,121,156,0.775641,,,,54,,,,93,631
2437,00,0,162,5,1885.0,247,530,0.466037,1,5,0.2,142,216,0.657407,178,299,477,40,37,59,108,324,637
201573,00,0,586,99,12485.0,1719,4180,0.411244,499,1382,0.36107,972,1188,0.818181,176,1059,1235,1674,370,73,825,1206,4909
76127,00,0,846,,33863.0,8693,20171,0.430965,,,,5763,7391,0.779732,,,11463,3650,,,,2596,23149
203382,00,0,522,168,8370.0,1243,2543,0.488792,111,360,0.308333,518,652,0.794478,805,1591,2396,421,118,254,445,1164,3115
76128,00,0,10,0,74.0,11,22,0.5,1,6,0.166666,7,9,0.777777,1,6,7,14,1,1,7,10,30
203145,00,0,657,310,13546.0,1929,4668,0.413239,694,1947,0.356445,862,1190,0.724369,237,1835,2072,1154,658,309,905,1338,5414
1629647,00,0,231,118,5394.0,755,1840,0.410326,232,749,0.309746,323,480,0.672916,186,1031,1217,277,132,170,285,227,2065
76129,00,0,12,,0.0,8,38,0.210526,,,,6,9,0.666666,,,25,3,,,,14,22
203078,00,0,728,694,25160.0,5857,12705,0.460999,1569,4216,0.372153,2708,3297,0.821352,630,2347,2977,3121,801,293,1792,1626,15991
76130,00,0,605,,14283.0,2187,4495,0.48654,,,,1248,1619,0.770846,482,970,2042,2189,499,36,164,1581,5622
76131,00,0,126,,,749,2046,0.36608,,,,508,660,0.769696,,,251,551,,,,228,2006
2602,00,0,2,0,5.0,1,3,0.333333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2
1627736,00,0,478,175,10921.0,1896,4450,0.426067,1085,2809,0.386258,324,407,0.796068,199,1144,1343,628,307,60,379,622,5201
201563,00,0,609,238,13904.0,3088,6644,0.46478,291,835,0.348502,1101,1450,0.75931,664,2197,2861,788,345,314,1025,1294,7568
76133,00,0,570,,18348.0,3396,7237,0.469255,,,,2315,3087,0.749919,93,234,5949,839,45,29,,2132,9107
201958,00,0,182,54,2896.0,502,1143,0.439195,129,397,0.324937,153,189,0.809523,47,291,338,374,124,52,204,312,1286
1630699,00,0,97,12,1290.0,170,398,0.427135,75,213,0.352112,46,65,0.707692,60,151,211,65,33,13,72,123,461
76134,00,0,53,,480.0,107,246,0.434959,,,,36,44,0.818181,45,51,96,33,15,1,,59,250
1133,00,0,88,14,951.0,93,206,0.451456,3,5,0.6,52,76,0.68421,36,89,125,123,43,9,87,134,241
76136,00,0,371,,7054.0,929,2425,0.383092,,,,467,613,0.761827,,,1191,669,,,,667,2325
76137,00,0,43,,,70,358,0.19553,,,,22,44,0.5,,,,30,,,,98,162
76138,00,0,238,30,2514.0,405,974,0.415811,7,22,0.318181,147,243,0.604938,201,372,573,109,37,126,173,358,964
76139,00,0,111,,,348,1313,0.265041,,,,239,348,0.686781,,,,53,,,,304,935
76140,00,0,388,,9131.0,1594,3750,0.425066,0,0,,789,1047,0.753581,888,1824,2712,624,290,160,189,1293,3977
76141,00,0,4,,55.0,6,22,0.272727,,,,4,7,0.571428,,,17,4,,,,13,16
201158,00,0,860,219,19547.0,2949,6959,0.423767,1216,3230,0.37647,1256,1485,0.845791,187,1582,1769,1429,488,65,850,1222,8370
2294,00,0,376,137,9365.0,1192,2891,0.412314,438,1213,0.361088,382,497,0.768611,180,634,814,857,303,31,362,750,3204
76142,00,0,63,,545.0,76,203,0.374384,,,,23,43,0.534883,52,67,119,28,28,10,,65,175
1628395,00,0,161,17,1938.0,257,466,0.551502,4,20,0.2,75,118,0.635593,153,344,497,201,62,122,118,200,593
1952,00,0,706,479,19817.0,2581,5949,0.433854,956,2357,0.4056,880,1101,0.799273,408,1560,1968,1208,484,130,695,1840,6998
2559,00,0,6,0,34.0,4,18,0.222222,0,4,0.0,3,3,1.0,3,1,4,4,1,0,6,6,11
76143,00,0,36,,494.0,77,203,0.37931,,,,29,46,0.630434,,,94,56,,,,66,183
76144,00,0,1043,,38940.0,7914,15340,0.515906,,,,5113,8088,0.632171,264,481,14241,2544,52,48,,3536,20941
1627761,00,0,296,55,5671.0,720,1519,0.473996,106,375,0.282666,204,334,0.610778,185,765,950,533,291,120,367,533,1750
76145,00,0,131,,2479.0,309,890,0.347191,,,,209,311,0.672025,,,341,125,,,,228,827
76146,00,0,115,,1838.0,254,645,0.393798,,,,120,158,0.759493,79,135,214,183,73,17,,227,628
1627733,00,0,187,67,3755.0,373,934,0.399357,183,567,0.322751,85,130,0.653846,113,607,720,237,54,106,202,372,1014
1886,00,0,262,28,3844.0,509,1221,0.416871,101,297,0.340067,334,438,0.762557,153,429,582,170,43,169,258,391,1453
203968,00,0,2,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,0,0
104,00,0,807,614,21910.0,3588,7224,0.496677,1,21,0.047619,2046,2837,0.721184,1459,4604,6063,1070,522,1581,1847,2292,9223
1736,00,0,153,16,2189.0,317,812,0.390394,57,197,0.28934,144,221,0.651583,84,175,259,143,71,48,164,316,835
203461,00,0,151,4,1905.0,251,641,0.391575,36,138,0.260869,120,179,0.670391,132,340,472,77,58,27,99,206,658
1120,00,0,21,0,159.0,16,47,0.340425,3,11,0.272727,13,18,0.722222,1,9,10,22,9,1,20,16,48
712,00,0,68,18,606.0,111,208,0.533653,1,3,0.333333,46,90,0.511111,84,98,182,24,31,22,33,112,269
76151,00,0,129,0,1532.0,152,439,0.346241,0,2,,194,319,0.60815,193,233,426,107,52,51,65,267,498
76148,00,0,152,7,1886.0,221,536,0.412313,55,164,0.335365,41,56,0.732142,28,127,155,303,69,1,93,200,538
76152,00,0,136,92,2157.0,257,604,0.425496,0,1,0.0,134,193,0.6943,177,237,414,120,50,21,115,305,648
128,00,0,492,179,9312.0,1335,3051,0.437561,211,661,0.319213,574,722,0.795013,576,1407,1983,287,216,246,424,1021,3455
202728,00,0,3,0,9.0,0,1,0.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,0,0
76154,00,0,680,434,15719.0,2578,5224,0.493491,7,34,,1005,1327,0.757347,1216,2665,3881,1203,605,586,1069,1935,6168
1627791,00,0,3,0,10.0,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0
76155,00,0,3,,,5,16,0.3125,,,,0,5,0.0,,,,2,,,,6,10
76156,00,0,6,,40.0,3,11,0.272727,,,,2,2,1.0,,,8,1,,,,4,8
76157,00,0,64,21,1406.0,255,567,0.449735,65,160,0.40625,131,166,0.789156,57,140,197,80,37,22,82,197,706
76158,00,0,205,132,4863.0,1201,2227,0.53929,1,5,0.2,479,751,0.637816,398,573,971,292,122,151,404,586,2882
1629541,00,0,12,0,167.0,12,47,0.255319,10,34,0.294117,0,0,0.0,2,7,9,10,1,0,2,7,34
202722,00,0,456,40,8105.0,1133,2665,0.42514,845,2116,0.399338,390,453,0.860927,140,981,1121,427,185,160,234,735,3501
76159,00,0,69,,870.0,88,250,0.352,10,26,,58,87,0.666666,16,47,63,139,58,5,104,105,244
696,00,0,708,148,15158.0,2002,4642,0.431279,266,772,0.344559,1106,1324,0.835347,230,1019,1249,2444,661,60,928,1616,5376
201976,00,0,651,511,17346.0,1898,4593,0.413237,959,2582,0.371417,674,889,0.758155,676,1998,2674,2202,699,336,786,1919,5429
1630180,00,0,290,221,8739.0,1368,3337,0.409949,647,1832,0.353165,703,834,0.842925,410,1108,1518,534,245,53,278,447,4086
1630189,00,0,18,0,71.0,7,22,0.318181,1,4,0.25,3,5,0.6,8,11,19,3,0,1,3,6,18
204021,00,0,3,0,3.0,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,0,2
76160,00,0,687,,13649.0,2212,5919,0.373711,,,,1126,1592,0.707286,,,1722,1497,,,,2069,5550
76161,00,0,6,,,2,5,0.4,,,,2,4,0.5,,,,0,,,,3,6
76162,00,0,675,,15475.0,2149,5073,0.423615,43,147,,1434,1834,0.781897,463,1036,1581,2259,561,34,573,1364,5775
1710,00,0,1001,950,33959.0,5410,12412,0.435868,1517,3999,0.379344,2361,2943,0.802242,529,2574,3103,5517,1172,149,2134,1931,14698
76163,00,0,7,,18.0,0,6,0.0,,,,4,6,0.666666,,,2,3,,,,1,4
2740,00,0,516,311,11147.0,1432,2409,0.594437,0,2,0.0,383,766,0.5,1190,2441,3631,467,331,580,479,1626,3247
76164,00,0,7,,38.0,5,9,0.555555,,,,4,7,0.571428,,,9,1,,,,9,14
76165,00,0,94,,762.0,91,220,0.413636,,,,52,71,0.732394,35,76,111,42,19,4,18,75,234
1497,00,0,1043,937,33009.0,4738,11413,0.41514,1830,4725,0.387301,4496,5029,0.894014,480,2512,2992,5636,1051,168,2138,2169,15802
76166,00,0,901,,32769.0,6962,15769,0.441499,,,,4403,5683,0.774766,418,741,3420,5397,483,89,216,2615,18327
76167,00,0,11,0,51.0,4,10,0.4,0,0,0.0,6,10,0.6,8,10,18,1,2,2,3,5,14
203920,00,0,282,75,4826.0,537,1032,0.520348,14,70,0.2,314,450,0.697777,544,697,1241,274,136,154,153,460,1402
1628444,00,0,13,1,115.0,15,26,0.576923,3,7,0.428571,6,13,0.461538,6,13,19,8,3,1,8,7,39
76168,00,0,11,,45.0,12,32,0.375,,,,1,1,1.0,,,12,4,,,,7,25
1449,00,0,897,870,34443.0,8591,17334,0.495615,649,1727,0.375796,3960,4471,0.885707,1757,7217,8974,5695,1556,755,2816,2279,21791
76170,00,0,696,567,21627.0,5347,10562,0.506248,49,179,,1801,2748,0.655385,920,1152,2072,2260,858,143,1491,1783,12544
76171,00,0,56,,,170,523,0.325047,,,,127,195,0.651282,,,,92,,,,137,467
1629048,00,0,238,55,3117.0,470,914,0.514223,59,239,0.246861,208,309,0.673139,328,512,840,229,86,235,152,431,1207
1641931,00,0,6,0,69.0,5,17,0.294117,4,11,0.363636,3,4,0.75,1,10,11,2,0,1,3,5,17
202687,00,0,833,351,16335.0,1647,3083,0.534219,0,3,0.0,941,1700,0.553529,1603,3334,4937,550,216,1075,763,1820,4235
202357,00,0,449,162,9172.0,1279,2746,0.465768,498,1296,0.384259,356,469,0.759061,486,1565,2051,825,288,184,459,1058,3412
76172,00,0,235,34,1966.0,185,427,0.433255,0,0,0.0,135,222,0.608108,128,285,413,102,19,85,141,344,505
1641710,00,0,57,32,1054.0,104,219,0.474885,34,83,0.409638,48,75,0.64,31,100,131,86,32,18,50,102,290
76173,00,0,136,,117.0,435,1535,0.283387,,,,375,624,0.600961,,,31,312,,,,551,1245
1641778,00,0,22,3,218.0,17,39,0.435897,7,15,0.466666,9,14,0.642857,8,30,38,18,5,6,5,15,50
76174,00,0,3,,28.0,3,10,0.3,0,0,0.0,2,8,0.25,0,2,2,2,1,0,1,2,8
204028,00,0,220,57,3318.0,439,798,0.550125,2,14,0.142857,195,335,0.582089,393,638,1031,110,83,116,163,516,1075
76175,00,0,71,,873.0,121,301,0.401993,,,,57,88,0.647727,,,259,44,,,,136,299
76176,00,0,980,815,32087.0,6887,13969,0.49302,229,667,0.343328,3620,4309,0.840102,1047,2231,3278,2981,715,274,1829,1634,17623
76180,00,0,27,0,109.0,14,42,0.333333,0,3,0.0,6,8,0.75,10,13,23,7,4,2,5,14,34
76177,00,0,60,0,551.0,87,237,0.367088,0,2,0.0,28,55,0.50909,42,54,96,26,25,3,44,55,202
1806,00,0,13,0,80.0,8,13,0.615384,0,0,0.0,2,3,0.666666,2,9,11,11,4,0,5,8,18
76179,00,0,10,0,112.0,15,41,0.365853,2,11,0.181818,5,6,0.833333,2,4,6,18,3,0,8,16,37
201971,00,0,424,179,7054.0,1242,2371,0.523829,0,9,0.0,381,627,0.607655,810,1343,2153,349,316,127,471,1003,2865
2581,00,0,870,347,20821.0,2061,5145,0.400583,1037,2709,0.382798,503,646,0.778637,250,1566,1816,3446,587,63,1222,1287,5662
1628469,00,0,76,3,1143.0,219,539,0.406307,51,143,0.356643,80,115,0.695652,11,128,139,62,19,10,46,60,569
200807,00,0,14,0,166.0,9,30,0.3,1,5,0.2,6,6,1.0,6,9,15,17,5,0,12,9,25
76182,00,0,36,,363.0,54,142,0.380281,,,,9,17,0.529411,,,36,45,,,,34,117
76183,00,0,142,2,1045.0,116,266,0.43609,19,75,0.253333,38,57,0.666666,31,79,110,117,39,8,63,122,289
76184,00,0,2,0,13.0,3,7,0.428571,0,0,0.0,0,0,0.0,2,1,3,1,2,0,1,1,6
101154,00,0,564,191,12463.0,2327,4981,0.467175,52,219,0.237442,1000,1380,0.724637,1043,1981,3024,798,492,458,914,1382,5706
302,00,0,889,800,31027.0,4705,11499,0.409166,1283,3816,0.336215,1269,1724,0.736078,1017,2642,3659,5972,2075,300,2067,1687,11962
202339,00,0,756,568,21020.0,3689,8169,0.451585,854,2545,0.335559,2116,2698,0.784284,570,2367,2937,3545,1028,344,1888,1493,10348
1629833,00,0,48,1,424.0,39,131,0.297709,23,80,0.2875,6,11,0.545454,19,36,55,23,15,1,22,37,107
76186,00,0,3,,,1,4,0.25,,,,0,1,0.0,,,2,1,,,,3,2
76187,00,0,597,,14316.0,2592,5987,0.432938,,,,1922,2470,0.778137,198,425,3965,805,111,67,,1733,7106
76188,00,0,93,,,209,821,0.254567,,,,216,303,0.712871,,,,70,,,,169,634
1628417,00,0,27,4,439.0,47,106,0.443396,10,39,0.25641,10,13,0.76923,26,72,98,13,7,8,11,20,114
916,00,0,644,77,9923.0,959,2038,0.470559,3,26,0.115384,366,624,0.586538,1085,1605,2690,460,328,266,519,1375,2287
1548,00,0,605,393,13985.0,2020,4011,0.503615,37,103,0.359223,864,1195,0.723012,895,1889,2784,513,327,508,933,1554,4941
203505,00,0,10,1,133.0,12,39,0.307692,2,13,0.153846,4,12,0.333333,2,11,13,12,4,0,11,7,30
76189,00,0,49,2,546.0,102,222,0.459459,4,18,0.222222,18,28,0.642857,14,27,41,68,23,2,54,57,226
76190,00,0,227,,2468.0,361,1030,0.350485,,,,330,539,0.612244,,,405,488,,,,523,1052
2800,00,0,2,0,12.0,2,5,0.4,1,2,0.5,0,0,0.0,0,3,3,0,0,0,0,1,5
76191,00,0,474,,14791.0,2245,5574,0.402762,,,,940,1256,0.748407,,,2234,1645,,,,1565,5430
1631205,00,0,10,0,90.0,5,27,0.185185,4,25,0.16,2,2,1.0,2,4,6,4,2,0,0,6,16
76192,00,0,635,,14387.0,1863,4109,0.453394,,,,870,1288,0.675465,536,1220,5745,2007,110,138,26,1811,4596
2586,00,0,671,333,14528.0,1482,3759,0.394253,714,2020,0.353465,579,809,0.715698,391,1426,1817,866,429,68,574,1223,4257
203992,00,0,430,174,12314.0,2278,5202,0.437908,1070,2788,0.383787,629,750,0.838666,204,1241,1445,1395,443,108,610,900,6255
202711,00,0,699,572,20561.0,3807,8276,0.460004,1486,3764,0.394792,1913,2224,0.860161,376,2153,2529,1179,396,55,1180,1170,11013
177,00,0,889,556,25426.0,2845,6210,0.458132,106,381,0.278215,1062,1284,0.827102,534,1784,2318,6726,1369,39,1433,1582,6858
101106,00,0,706,661,19863.0,2986,5585,0.534646,3,25,0.12,833,1495,0.55719,1754,4358,6112,1546,442,1091,1204,2186,6808
1564,00,0,26,0,151.0,9,21,0.428571,0,0,0.0,19,28,0.678571,18,26,44,6,2,10,14,32,37
1629626,00,0,147,35,2097.0,369,681,0.54185,52,177,0.293785,109,148,0.736486,101,447,548,98,41,119,150,151,899
76195,00,0,624,133,11698.0,665,1635,0.406727,43,205,0.209756,226,403,0.560794,596,2051,2647,171,126,2086,451,1457,1599
1628413,00,0,51,10,686.0,84,173,0.485549,34,100,0.34,15,31,0.48387,50,124,174,40,20,41,38,109,217
1629716,00,0,11,0,47.0,1,4,0.25,0,0,0.0,5,8,0.625,3,8,11,0,3,2,3,3,7
76196,00,0,20,,202.0,24,59,0.406779,,,,8,13,0.615384,,,36,11,,,,27,56
1630195,00,0,49,2,309.0,20,74,0.27027,5,22,0.227272,11,13,0.846153,20,30,50,28,9,1,20,36,56
1627762,00,0,18,0,90.0,12,22,0.545454,1,5,0.2,6,12,0.5,10,17,27,2,3,2,4,4,31
76197,00,0,3,,21.0,2,5,0.4,,,,0,0,0.0,,,0,0,,,,1,4
76203,00,0,3,,9.0,2,8,0.25,,,,0,0,0.0,,,2,0,,,,0,4
76198,00,0,7,,21.0,2,6,0.333333,,,,0,0,0.0,1,3,4,2,1,0,2,1,4
1603,00,0,153,42,2427.0,329,805,0.408695,41,137,0.29927,174,227,0.766519,80,209,289,177,97,34,146,360,873
1629648,00,0,24,0,249.0,28,74,0.378378,12,42,0.285714,0,0,0.0,4,24,28,26,3,0,5,17,68
1121,00,0,8,0,45.0,6,19,0.315789,1,6,0.166666,6,8,0.75,3,3,6,0,2,1,1,3,19
1629067,00,0,143,57,1870.0,156,361,0.432132,39,130,0.3,88,116,0.75862,102,218,320,118,73,37,88,238,439
76201,00,0,76,,681.0,167,427,0.3911,,,,144,173,0.832369,,,113,30,,,,62,478
41,00,0,318,120,7372.0,881,1881,0.468367,2,16,0.125,435,737,0.59023,708,1018,1726,442,346,84,450,784,2199
2588,00,0,792,112,13355.0,1749,3768,0.464171,797,1923,0.414456,337,432,0.780092,622,1749,2371,552,285,213,299,1307,4632
1626164,00,0,580,555,19695.0,4933,10636,0.463802,1199,3345,0.358445,3000,3451,0.869313,327,2007,2334,2863,496,166,1766,1719,14065
511,00,0,32,4,558.0,62,155,0.4,15,56,0.267857,27,31,0.870967,8,30,38,74,8,3,39,46,166
202344,00,0,532,162,10873.0,1548,3003,0.515484,75,246,0.304878,508,799,0.635794,1029,1903,2932,565,355,277,540,1063,3679
200767,00,0,256,88,4482.0,567,1042,0.544145,0,0,0.0,206,463,0.444924,484,774,1258,125,99,178,169,466,1340
76204,00,0,379,,10795.0,2134,4703,0.453752,30,89,,986,1155,0.853679,364,682,1046,1273,420,52,758,1020,5284
1916,00,0,366,83,4473.0,472,1047,0.450811,2,9,0.222222,244,326,0.748466,316,694,1010,151,101,358,180,678,1190
1522,00,0,45,4,449.0,51,157,0.32484,1,11,0.090909,27,48,0.5625,27,70,97,39,22,11,42,63,130
76206,00,0,874,,25549.0,4961,10738,0.462004,,,,3042,3998,0.76088,,,7119,1237,,,,2489,12964
2430,00,0,861,775,26904.0,5847,11221,0.521076,1,14,0.071428,2281,3158,0.722292,2037,6155,8192,1928,765,346,1824,2612,13976
2414,00,0,83,23,1117.0,96,228,0.421052,0,1,0.0,66,89,0.741573,99,179,278,64,14,46,70,200,258
76207,00,0,75,,,122,414,0.294685,,,,98,146,0.671232,,,,53,,,,158,342
1953,00,0,17,6,167.0,28,63,0.444444,0,3,0.0,6,11,0.545454,14,26,40,10,6,3,6,9,62
76209,00,0,24,,,26,74,0.351351,,,,12,18,0.666666,,,24,4,,,,34,64
76210,00,0,285,,5162.0,1187,3200,0.370937,,,,813,996,0.816265,,,831,610,,,,922,3187
2547,00,0,893,881,31935.0,6209,12581,0.493521,305,910,0.335164,4466,5591,0.798783,1927,5665,7592,1795,730,932,1807,2159,17189
76211,00,0,4,,48.0,12,22,0.545454,,,,2,5,0.4,8,8,16,3,0,0,3,5,26
76212,00,0,13,,125.0,24,52,0.461538,0,0,0.0,8,13,0.615384,19,20,39,2,4,2,8,25,56
1630527,00,0,92,1,1138.0,203,511,0.39726,52,160,0.325,100,124,0.806451,31,125,156,76,37,15,50,81,558
76213,00,0,366,0,7046.0,1096,2058,0.532555,6,11,,623,860,0.724418,676,1033,1709,591,142,111,474,1102,2821
1628449,00,0,355,23,6299.0,1093,2248,0.486209,299,900,0.332222,598,770,0.776623,632,1211,1843,164,173,356,187,692,3083
1630547,00,0,79,0,901.0,136,375,0.362666,63,188,0.335106,48,63,0.761904,31,102,133,73,22,7,49,81,383
2257,00,0,44,1,275.0,14,38,0.368421,0,0,0.0,15,27,0.555555,22,35,57,6,4,17,14,40,43
1631123,00,0,11,0,128.0,11,35,0.314285,2,14,0.142857,1,2,0.5,3,13,16,12,4,2,12,9,25
76214,00,0,195,,3355.0,561,1653,0.339382,,,,641,908,0.705947,,,553,393,,,,753,1763
1898,00,0,142,0,1382.0,163,403,0.404466,2,11,0.181818,96,125,0.768,90,182,272,29,42,45,43,155,424
1477,00,0,873,644,24057.0,1945,4761,0.408527,818,2082,0.392891,582,1013,0.574531,469,1959,2428,1089,712,336,646,1930,5290
1763,00,0,507,85,6505.0,544,1192,0.456375,14,68,0.205882,217,313,0.69329,506,554,1060,250,325,138,168,752,1319
1628968,00,0,12,1,46.0,4,14,0.285714,0,3,0.0,1,1,1.0,1,9,10,0,0,1,1,4,9
194,00,0,461,87,8349.0,1247,2628,0.474505,67,211,0.317535,384,466,0.824034,299,722,1021,840,288,106,478,711,2945
76217,00,0,511,349,14098.0,2127,4702,0.45236,32,106,0.301886,1278,1708,0.748243,1192,2653,3845,1075,263,909,978,1553,5564
1085,00,0,17,0,68.0,7,11,0.636363,0,1,0.0,1,2,0.5,1,4,5,9,3,0,2,3,15
1629065,00,0,45,12,1015.0,134,321,0.417445,33,107,0.308411,34,41,0.829268,24,97,121,131,44,10,70,102,335
76219,00,0,243,,2171.0,298,764,0.390052,,,,106,201,0.527363,,,791,162,,,,509,702
671,00,0,30,2,195.0,30,86,0.348837,6,24,0.25,13,26,0.5,12,13,25,16,13,5,22,19,79
76221,00,0,5,,40.0,3,12,0.25,,,,0,0,0.0,0,2,2,7,0,0,6,5,6
76222,00,0,327,,7723.0,1165,2817,0.41356,,,,454,681,0.666666,57,266,533,986,184,29,20,651,2784
76223,00,0,6,,25.0,7,13,0.538461,,,,5,11,0.454545,3,2,5,2,3,0,,2,19
1863,00,0,652,34,12965.0,2076,4980,0.416867,384,1104,0.347826,1255,1433,0.875785,275,602,877,2092,390,34,756,659,5791
76224,00,0,109,,0.0,414,1034,0.400386,,,,277,362,0.765193,,,220,209,,,,426,1105
76225,00,0,177,,3035.0,598,1375,0.434909,0,4,,282,360,0.783333,135,228,363,207,125,42,284,328,1478
200841,00,0,23,5,199.0,11,39,0.282051,2,13,0.153846,2,6,0.333333,3,20,23,9,5,2,9,32,26
76226,00,0,187,,2853.0,487,1045,0.466028,,,,167,244,0.684426,36,148,291,408,74,6,,323,1141
202342,00,0,17,1,121.0,13,49,0.265306,3,14,0.214285,1,2,0.5,7,12,19,9,1,1,4,9,30
76227,00,0,44,,350.0,48,117,0.410256,,,,48,67,0.716417,,,92,20,,,,37,144
76228,00,0,39,0,331.0,54,103,0.524271,0,1,0.0,29,48,0.604166,31,34,65,11,12,5,28,37,137
76229,00,0,99,,1139.0,184,440,0.418181,1,1,,71,101,0.70297,39,112,151,74,24,7,80,125,440
202340,00,0,660,544,18152.0,2914,6716,0.433889,859,2353,0.365065,592,756,0.783068,397,1466,1863,1105,655,128,868,1427,7279
